Election Type,Name Raw,Office,Party,State Abbr,State County,State Name,County,State FIPS,County FIPS,Precinct,Jurisdiction,Votes
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104115 Otter Rock,15 Otter Rock,150
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104116 Depoe Bay,16 Depoe Bay,467
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104117 Fogarty,17 Fogarty,499
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104118 Kern,18 Kern,441
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104119 Schooner Ck,19 Schooner Ck,542
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104120 Delake,20 Delake,681
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104121 Oceanlake,21 Oceanlake,550
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104122 Sunset West,22 Sunset West,689
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104123 Sunset East,23 Sunset East,341
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104124 Rose Lodge,24 Rose Lodge,219
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104125 Big Elk,25 Big Elk,30
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104126 Elk City,26 Elk City,20
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104127 Fruitvale,27 Fruitvale,233
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104128 Eddyville,28 Eddyville,120
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104129 SiIetz,29 SiIetz,460
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104130 Rock Creek,30 Rock Creek,105
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104131 East Toledo,31 East Toledo,372
general,Hillary Clinton,President,DEM,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104132 South Toledo,32 South Toledo,323
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104101 Waldport,01 Waldport,35
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104102 Alsea,02 Alsea,18
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104103 Seaview,03 Seaview,35
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104104 Tidewater,04 Tidewater,19
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104105 Yachats,05 Yachats,40
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104106 Bayview,06 Bayview,18
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104107 Seal Rock,07 Seal Rock,29
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104108 South Beach,08 South Beach,25
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104109 Nye Creek,09 Nye Creek,33
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104110 Newport Bay,10 Newport Bay,22
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104111 Oceanview,11 Oceanview,28
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104112 Yaquina,12 Yaquina,28
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104113 Pacific,13 Pacific,21
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104114 Agate Beach,14 Agate Beach,23
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104115 Otter Rock,15 Otter Rock,7
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104116 Depoe Bay,16 Depoe Bay,20
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104117 Fogarty,17 Fogarty,13
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104118 Kern,18 Kern,23
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104119 Schooner Ck,19 Schooner Ck,44
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104120 Delake,20 Delake,43
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104121 Oceanlake,21 Oceanlake,29
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104122 Sunset West,22 Sunset West,23
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104123 Sunset East,23 Sunset East,17
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104124 Rose Lodge,24 Rose Lodge,20
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104125 Big Elk,25 Big Elk,3
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104126 Elk City,26 Elk City,2
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104127 Fruitvale,27 Fruitvale,15
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104128 Eddyville,28 Eddyville,16
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104129 SiIetz,29 SiIetz,29
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104130 Rock Creek,30 Rock Creek,10
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104131 East Toledo,31 East Toledo,34
general,Jill Stein,President,PGP,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104132 South Toledo,32 South Toledo,26
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104101 Waldport,01 Waldport,44
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104102 Alsea,02 Alsea,16
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104103 Seaview,03 Seaview,30
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104104 Tidewater,04 Tidewater,14
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104105 Yachats,05 Yachats,24
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104106 Bayview,06 Bayview,41
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104107 Seal Rock,07 Seal Rock,27
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104108 South Beach,08 South Beach,34
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104109 Nye Creek,09 Nye Creek,29
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104110 Newport Bay,10 Newport Bay,23
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104111 Oceanview,11 Oceanview,26
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104112 Yaquina,12 Yaquina,43
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104113 Pacific,13 Pacific,45
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104114 Agate Beach,14 Agate Beach,44
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104115 Otter Rock,15 Otter Rock,10
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104116 Depoe Bay,16 Depoe Bay,45
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104117 Fogarty,17 Fogarty,34
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104118 Kern,18 Kern,35
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104119 Schooner Ck,19 Schooner Ck,56
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104120 Delake,20 Delake,71
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104121 Oceanlake,21 Oceanlake,64
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104122 Sunset West,22 Sunset West,54
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104123 Sunset East,23 Sunset East,42
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104124 Rose Lodge,24 Rose Lodge,31
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104125 Big Elk,25 Big Elk,1
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104126 Elk City,26 Elk City,3
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104127 Fruitvale,27 Fruitvale,37
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104128 Eddyville,28 Eddyville,16
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104129 SiIetz,29 SiIetz,54
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104130 Rock Creek,30 Rock Creek,8
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104131 East Toledo,31 East Toledo,61
general,Gary Johnson,President,LBT,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104132 South Toledo,32 South Toledo,68
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104101 Waldport,01 Waldport,34
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104102 Alsea,02 Alsea,22
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104103 Seaview,03 Seaview,31
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104104 Tidewater,04 Tidewater,11
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104105 Yachats,05 Yachats,21
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104106 Bayview,06 Bayview,23
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104107 Seal Rock,07 Seal Rock,33
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104108 South Beach,08 South Beach,15
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104109 Nye Creek,09 Nye Creek,19
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104110 Newport Bay,10 Newport Bay,14
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104111 Oceanview,11 Oceanview,36
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104112 Yaquina,12 Yaquina,31
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104113 Pacific,13 Pacific,49
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104114 Agate Beach,14 Agate Beach,34
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104115 Otter Rock,15 Otter Rock,5
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104116 Depoe Bay,16 Depoe Bay,22
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104117 Fogarty,17 Fogarty,25
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104118 Kern,18 Kern,33
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104119 Schooner Ck,19 Schooner Ck,48
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104120 Delake,20 Delake,52
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104121 Oceanlake,21 Oceanlake,44
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104122 Sunset West,22 Sunset West,56
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104123 Sunset East,23 Sunset East,22
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104124 Rose Lodge,24 Rose Lodge,23
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104125 Big Elk,25 Big Elk,1
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104126 Elk City,26 Elk City,0
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104127 Fruitvale,27 Fruitvale,13
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104128 Eddyville,28 Eddyville,10
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104129 SiIetz,29 SiIetz,42
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104130 Rock Creek,30 Rock Creek,5
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104131 East Toledo,31 East Toledo,25
general,Write-ins,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104132 South Toledo,32 South Toledo,39
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104101 Waldport,01 Waldport,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104102 Alsea,02 Alsea,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104103 Seaview,03 Seaview,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104104 Tidewater,04 Tidewater,1
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104105 Yachats,05 Yachats,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104106 Bayview,06 Bayview,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104107 Seal Rock,07 Seal Rock,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104108 South Beach,08 South Beach,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104109 Nye Creek,09 Nye Creek,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104110 Newport Bay,10 Newport Bay,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104111 Oceanview,11 Oceanview,2
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104112 Yaquina,12 Yaquina,1
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104113 Pacific,13 Pacific,3
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104114 Agate Beach,14 Agate Beach,1
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104115 Otter Rock,15 Otter Rock,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104116 Depoe Bay,16 Depoe Bay,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104117 Fogarty,17 Fogarty,1
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104118 Kern,18 Kern,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104119 Schooner Ck,19 Schooner Ck,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104120 Delake,20 Delake,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104121 Oceanlake,21 Oceanlake,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104122 Sunset West,22 Sunset West,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104123 Sunset East,23 Sunset East,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104124 Rose Lodge,24 Rose Lodge,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104125 Big Elk,25 Big Elk,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104126 Elk City,26 Elk City,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104127 Fruitvale,27 Fruitvale,1
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104128 Eddyville,28 Eddyville,1
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104129 SiIetz,29 SiIetz,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104130 Rock Creek,30 Rock Creek,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104131 East Toledo,31 East Toledo,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104132 South Toledo,32 South Toledo,0
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104101 Waldport,01 Waldport,24
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104102 Alsea,02 Alsea,9
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104103 Seaview,03 Seaview,9
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104104 Tidewater,04 Tidewater,6
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104105 Yachats,05 Yachats,17
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104106 Bayview,06 Bayview,20
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104107 Seal Rock,07 Seal Rock,13
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104108 South Beach,08 South Beach,6
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104109 Nye Creek,09 Nye Creek,14
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104110 Newport Bay,10 Newport Bay,8
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104111 Oceanview,11 Oceanview,12
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104112 Yaquina,12 Yaquina,15
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104113 Pacific,13 Pacific,27
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104114 Agate Beach,14 Agate Beach,19
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104115 Otter Rock,15 Otter Rock,5
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104116 Depoe Bay,16 Depoe Bay,20
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104117 Fogarty,17 Fogarty,7
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104118 Kern,18 Kern,14
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104119 Schooner Ck,19 Schooner Ck,14
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104120 Delake,20 Delake,14
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104121 Oceanlake,21 Oceanlake,29
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104122 Sunset West,22 Sunset West,21
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104123 Sunset East,23 Sunset East,10
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104124 Rose Lodge,24 Rose Lodge,9
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104125 Big Elk,25 Big Elk,1
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104126 Elk City,26 Elk City,1
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104127 Fruitvale,27 Fruitvale,16
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104128 Eddyville,28 Eddyville,11
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104129 SiIetz,29 SiIetz,19
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104130 Rock Creek,30 Rock Creek,4
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104131 East Toledo,31 East Toledo,18
general,Over Votes and Under Votes,President,,OR,OR | LINCOLN,Oregon,Lincoln,41,41041,4104132 South Toledo,32 South Toledo,7
general,Donald J Trump,President,REP,OR,OR | LINN,Oregon,Linn,41,41043,41043003,003,156
general,Donald J Trump,President,REP,OR,OR | LINN,Oregon,Linn,41,41043,41043005,005,267
general,Donald J Trump,President,REP,OR,OR | LINN,Oregon,Linn,41,41043,41043008,008,388
