Election Type,Name Raw,Office,Party,StateAbbr,StateName,County,StateFIPS,CountyFIPS,Precinct,Jurisdiction,Votes
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030016 16,0016 16,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030017 17,0017 17,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030018 18,0018 18,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030019 19,0019 19,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030020 20,0020 20,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030021 21,0021 21,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030022 22,0022 22,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030023 23,0023 23,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030024 24,0024 24,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030025 25,0025 25,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030001 01,0001 01,14
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030002 02,0002 02,5
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030003 03,0003 03,9
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030004 04,0004 04,4
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030005 05,0005 05,4
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030006 06,0006 06,13
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030007 07,0007 07,15
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030008 08,0008 08,14
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030009 09,0009 09,13
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030010 10,0010 10,19
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030012 12,0012 12,0
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030013 13,0013 13,3
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030014 14,0014 14,3
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030015 15,0015 15,17
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030016 16,0016 16,8
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030017 17,0017 17,4
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030018 18,0018 18,9
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030019 19,0019 19,11
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030020 20,0020 20,9
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030021 21,0021 21,2
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030022 22,0022 22,1
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030023 23,0023 23,5
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030024 24,0024 24,9
primary,Over Votes and Under Votes,President,DEM,OR,Oregon,Benton,41,41003,410030025 25,0025 25,22
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030001 01,0001 01,93
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030002 02,0002 02,35
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030003 03,0003 03,68
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030004 04,0004 04,16
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030005 05,0005 05,17
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030006 06,0006 06,51
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030007 07,0007 07,72
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030008 08,0008 08,107
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030009 09,0009 09,93
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030010 10,0010 10,98
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030012 12,0012 12,30
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030013 13,0013 13,9
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030014 14,0014 14,41
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030015 15,0015 15,88
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030016 16,0016 16,94
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030017 17,0017 17,65
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030018 18,0018 18,89
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030019 19,0019 19,59
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030020 20,0020 20,69
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030021 21,0021 21,16
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030022 22,0022 22,13
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030023 23,0023 23,18
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030024 24,0024 24,105
primary,Ted Cruz,President,REP,OR,Oregon,Benton,41,41003,410030025 25,0025 25,101
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030001 01,0001 01,164
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030002 02,0002 02,32
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030003 03,0003 03,71
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030004 04,0004 04,44
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030005 05,0005 05,35
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030006 06,0006 06,84
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030007 07,0007 07,138
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030008 08,0008 08,206
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030009 09,0009 09,109
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030010 10,0010 10,101
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030012 12,0012 12,19
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030013 13,0013 13,7
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030014 14,0014 14,10
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030015 15,0015 15,73
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030016 16,0016 16,147
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030017 17,0017 17,57
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030018 18,0018 18,84
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030019 19,0019 19,41
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030020 20,0020 20,42
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030021 21,0021 21,7
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030022 22,0022 22,25
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030023 23,0023 23,18
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030024 24,0024 24,144
primary,John R Kasich,President,REP,OR,Oregon,Benton,41,41003,410030025 25,0025 25,119
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030001 01,0001 01,244
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030002 02,0002 02,62
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030003 03,0003 03,197
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030004 04,0004 04,54
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030005 05,0005 05,81
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030006 06,0006 06,166
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030007 07,0007 07,175
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030008 08,0008 08,264
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030009 09,0009 09,262
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030010 10,0010 10,228
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030012 12,0012 12,47
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030013 13,0013 13,48
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030014 14,0014 14,74
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030015 15,0015 15,337
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030016 16,0016 16,281
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030017 17,0017 17,116
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030018 18,0018 18,216
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030019 19,0019 19,137
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030020 20,0020 20,255
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030021 21,0021 21,52
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030022 22,0022 22,55
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030023 23,0023 23,71
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030024 24,0024 24,471
primary,Donald J Trump,President,REP,OR,Oregon,Benton,41,41003,410030025 25,0025 25,341
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030001 01,0001 01,24
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030002 02,0002 02,7
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030003 03,0003 03,19
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030004 04,0004 04,14
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030005 05,0005 05,7
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030006 06,0006 06,18
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030007 07,0007 07,13
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030008 08,0008 08,34
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030009 09,0009 09,18
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030010 10,0010 10,19
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030012 12,0012 12,2
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030013 13,0013 13,2
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030014 14,0014 14,1
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030015 15,0015 15,14
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030016 16,0016 16,18
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030017 17,0017 17,7
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030018 18,0018 18,14
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030019 19,0019 19,5
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030020 20,0020 20,5
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030021 21,0021 21,3
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030022 22,0022 22,5
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030023 23,0023 23,5
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030024 24,0024 24,24
primary,Write-ins,President,REP,OR,Oregon,Benton,41,41003,410030025 25,0025 25,12
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030001 01,0001 01,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030002 02,0002 02,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030003 03,0003 03,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030004 04,0004 04,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030005 05,0005 05,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030006 06,0006 06,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030007 07,0007 07,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030008 08,0008 08,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030009 09,0009 09,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030010 10,0010 10,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030012 12,0012 12,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030013 13,0013 13,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030014 14,0014 14,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030015 15,0015 15,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030016 16,0016 16,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030017 17,0017 17,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030018 18,0018 18,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030019 19,0019 19,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030020 20,0020 20,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030021 21,0021 21,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030022 22,0022 22,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030023 23,0023 23,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030024 24,0024 24,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030025 25,0025 25,0
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030001 01,0001 01,20
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030002 02,0002 02,8
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030003 03,0003 03,8
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030004 04,0004 04,9
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030005 05,0005 05,3
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030006 06,0006 06,13
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030007 07,0007 07,18
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030008 08,0008 08,26
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030009 09,0009 09,20
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030010 10,0010 10,29
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030012 12,0012 12,3
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030013 13,0013 13,2
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030014 14,0014 14,5
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030015 15,0015 15,33
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030016 16,0016 16,25
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030017 17,0017 17,14
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030018 18,0018 18,17
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030019 19,0019 19,26
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030020 20,0020 20,10
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030021 21,0021 21,3
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030022 22,0022 22,1
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030023 23,0023 23,1
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030024 24,0024 24,34
primary,Over Votes and Under Votes,President,REP,OR,Oregon,Benton,41,41003,410030025 25,0025 25,39
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,410052,2,88
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,410053,3,90
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,410054,4,3
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,410055,5,115
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,410056,6,108
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,410057,7,83
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,4100510,10,2
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,4100531,31,68
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,4100532,32,55
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,4100533,33,59
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,4100551,51,35
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,4100552,52,51
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,4100553,53,58
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,4100554,54,62
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,4100555,55,54
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,4100570,70,0
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,4100571,71,0
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,4100572,72,2
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,4100573,73,5
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,4100574,74,1
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005100,100,10
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005101,101,141
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005102,102,6
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005103,103,117
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005104,104,0
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005105,105,47
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005106,106,55
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005107,107,108
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005108,108,80
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005111,111,152
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005122,122,151
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005124,124,98
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005125,125,164
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005130,130,83
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005131,131,64
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005132,132,41
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005133,133,87
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005134,134,51
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005135,135,73
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005151,151,32
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005152,152,54
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005153,153,27
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005154,154,12
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005155,155,40
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005156,156,59
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005157,157,47
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005158,158,37
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005159,159,78
primary,Ted Cruz,President,REP,OR,Oregon,Clackamas,41,41005,41005160,160,12
